,FL_NUM,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN,DEST,CRS_ARR_TIME,DEP_DEL15,ARR_DEL15,DEP_DELAY
5418,1290,7,4,1,ATL,DTW,31,0.0,0.0,1.0
5419,1055,7,5,2,DTW,MSP,2120,1.0,1.0,127.0
5420,1126,7,5,2,MSP,JFK,1745,0.0,0.0,-6.0
5421,1291,7,5,2,SEA,ATL,1659,0.0,0.0,-2.0
5422,1357,7,5,2,MSP,DTW,2031,0.0,0.0,-3.0
5423,1453,7,5,2,SEA,MSP,1207,0.0,0.0,-3.0
5424,1598,7,5,2,SEA,ATL,1350,0.0,0.0,-3.0
5425,16,7,3,7,SEA,DTW,1909,1.0,0.0,16.0
5426,42,7,3,7,ATL,JFK,1801,0.0,0.0,0.0
5427,108,7,3,7,MSP,ATL,1648,0.0,0.0,-3.0
5428,177,7,3,7,ATL,MSP,1647,0.0,0.0,-2.0
5429,281,7,3,7,DTW,SEA,1027,0.0,0.0,0.0
5430,413,7,3,7,MSP,JFK,1314,0.0,0.0,-9.0
5431,435,7,3,7,JFK,ATL,1332,0.0,0.0,7.0
5432,480,7,3,7,JFK,MSP,1016,1.0,0.0,23.0
5433,588,7,3,7,SEA,MSP,1651,0.0,0.0,11.0
5434,630,7,3,7,DTW,ATL,1957,0.0,0.0,-4.0
5435,744,7,3,7,MSP,ATL,1318,0.0,0.0,-1.0
5436,784,7,3,7,ATL,MSP,1015,0.0,0.0,-1.0
5437,859,7,3,7,MSP,DTW,2227,0.0,0.0,12.0
5438,946,7,3,7,MSP,DTW,1355,0.0,0.0,-2.0
5439,984,7,3,7,ATL,JFK,2343,0.0,0.0,-2.0
5440,1109,7,3,7,SEA,JFK,2313,0.0,0.0,-2.0
5441,1232,7,3,7,SEA,ATL,2038,0.0,0.0,2.0
5442,1322,7,3,7,MSP,SEA,2117,0.0,0.0,-4.0
5443,2784,7,5,2,JFK,DTW,1119,0.0,0.0,-5.0
5444,2812,7,5,2,ATL,MSP,1945,1.0,0.0,49.0
5445,2816,7,5,2,JFK,MSP,1815,0.0,0.0,-6.0
5446,2825,7,5,2,DTW,MSP,1050,0.0,0.0,-5.0
5447,16,7,6,3,SEA,DTW,1914,1.0,1.0,202.0
5448,42,7,6,3,ATL,JFK,1805,1.0,1.0,48.0
5449,108,7,6,3,MSP,ATL,1651,0.0,0.0,6.0
5450,177,7,6,3,ATL,MSP,1648,0.0,0.0,2.0
5451,281,7,6,3,DTW,SEA,1028,0.0,0.0,5.0
5452,356,7,6,3,ATL,MSP,2245,1.0,1.0,83.0
5453,420,7,6,3,ATL,JFK,1618,0.0,1.0,14.0
5454,440,7,6,3,JFK,ATL,827,0.0,0.0,-1.0
5455,455,7,6,3,JFK,MSP,1021,0.0,0.0,-2.0
5456,542,7,6,3,DTW,SEA,1554,1.0,0.0,27.0
5457,1549,7,3,7,MSP,ATL,2120,0.0,0.0,0.0
5458,1715,7,3,7,ATL,MSP,1343,0.0,0.0,0.0
5459,1768,7,3,7,SEA,MSP,1331,0.0,0.0,-1.0
5460,1823,7,3,7,DTW,SEA,2214,0.0,0.0,8.0
5461,1991,7,3,7,MSP,ATL,838,0.0,0.0,-2.0
5462,2210,7,3,7,SEA,DTW,703,0.0,0.0,13.0
5463,2253,7,3,7,MSP,SEA,1941,0.0,0.0,-5.0
5464,2440,7,3,7,SEA,MSP,600,0.0,0.0,-3.0
5465,1915,7,5,2,MSP,ATL,1443,0.0,1.0,-1.0
5466,2032,7,5,2,MSP,JFK,1051,0.0,0.0,-4.0
5467,2214,7,5,2,MSP,JFK,2132,1.0,1.0,24.0
5468,2253,7,5,2,MSP,SEA,1942,0.0,1.0,9.0
5469,2329,7,5,2,ATL,SEA,1632,1.0,1.0,53.0
5470,2440,7,5,2,SEA,MSP,602,0.0,0.0,-6.0
5471,281,7,5,2,DTW,SEA,1028,0.0,1.0,-4.0
5472,356,7,5,2,ATL,MSP,2245,1.0,1.0,140.0
5473,421,7,5,2,SEA,JFK,1952,0.0,0.0,-5.0
5474,446,7,5,2,ATL,JFK,1957,1.0,0.0,23.0
5475,447,7,5,2,JFK,ATL,1334,1.0,0.0,22.0
5476,491,7,5,2,JFK,ATL,1051,0.0,0.0,-2.0
5477,588,7,5,2,SEA,MSP,1653,0.0,1.0,6.0
5478,630,7,5,2,DTW,ATL,1959,1.0,1.0,92.0
5479,733,7,5,2,DTW,SEA,1728,0.0,0.0,-1.0
5480,783,7,5,2,MSP,ATL,940,0.0,0.0,1.0
5481,841,7,5,2,DTW,MSP,1255,0.0,0.0,-2.0
5482,888,7,5,2,ATL,MSP,1539,1.0,1.0,79.0
5483,930,7,5,2,MSP,ATL,2314,1.0,1.0,189.0
5484,971,7,5,2,MSP,DTW,1248,0.0,0.0,-5.0
5485,1291,7,6,3,SEA,ATL,1659,0.0,0.0,-4.0
5486,1357,7,6,3,MSP,DTW,2031,0.0,0.0,-3.0
5487,1453,7,6,3,SEA,MSP,1207,0.0,0.0,-2.0
5488,1598,7,6,3,SEA,ATL,1350,0.0,1.0,-7.0
5489,1715,7,6,3,ATL,MSP,1346,0.0,1.0,0.0
5490,1768,7,6,3,SEA,MSP,1334,0.0,0.0,-1.0
5491,1815,7,6,3,MSP,ATL,1222,0.0,0.0,13.0
5492,1823,7,6,3,DTW,SEA,2215,1.0,1.0,166.0
5493,1991,7,6,3,MSP,ATL,839,0.0,0.0,11.0
5494,1417,7,4,1,ATL,DTW,2124,1.0,0.0,17.0
5495,1549,7,4,1,MSP,ATL,2122,0.0,0.0,0.0
5496,1715,7,4,1,ATL,MSP,1343,1.0,1.0,26.0
5497,1815,7,4,1,MSP,ATL,1218,1.0,0.0,19.0
5498,1943,7,4,1,DTW,ATL,1405,0.0,0.0,-6.0
5499,2193,7,4,1,MSP,SEA,839,0.0,0.0,-3.0
5500,2237,7,4,1,JFK,ATL,2026,0.0,0.0,-1.0
5501,2339,7,4,1,SEA,ATL,830,0.0,0.0,-3.0
5502,2193,7,6,3,MSP,SEA,839,0.0,0.0,-1.0
5503,2221,7,6,3,MSP,SEA,1030,1.0,1.0,227.0
5504,2267,7,6,3,MSP,ATL,2020,1.0,1.0,92.0
5505,2350,7,6,3,ATL,JFK,1020,0.0,0.0,-2.0
5506,2547,7,6,3,SEA,MSP,18,0.0,0.0,-7.0
5507,2610,7,6,3,ATL,MSP,858,0.0,0.0,12.0
5508,325,7,7,4,DTW,ATL,1653,0.0,0.0,-5.0
5509,413,7,7,4,MSP,JFK,1359,0.0,0.0,-1.0
5510,440,7,7,4,JFK,ATL,827,0.0,0.0,-2.0
5511,464,7,7,4,JFK,ATL,1628,0.0,0.0,-5.0
5512,491,7,7,4,JFK,ATL,1051,0.0,0.0,-2.0
5513,588,7,7,4,SEA,MSP,1653,0.0,0.0,6.0
5514,630,7,7,4,DTW,ATL,1959,0.0,0.0,0.0
5515,744,7,7,4,MSP,ATL,1320,0.0,0.0,-5.0
5516,784,7,7,4,ATL,MSP,1017,0.0,0.0,7.0
5517,843,7,7,4,ATL,JFK,1255,0.0,0.0,-3.0
5518,902,7,7,4,ATL,DTW,1723,0.0,0.0,4.0
5519,967,7,7,4,ATL,SEA,1155,1.0,1.0,28.0
5520,987,7,7,4,ATL,MSP,1221,0.0,0.0,3.0
5521,1109,7,7,4,SEA,JFK,2314,0.0,1.0,-3.0
5522,1232,7,7,4,SEA,ATL,2039,0.0,0.0,-6.0
5523,1322,7,7,4,MSP,SEA,2119,1.0,1.0,18.0
5524,2218,7,7,4,SEA,DTW,1455,1.0,1.0,561.0
5525,2263,7,7,4,DTW,SEA,1945,0.0,0.0,-2.0
5526,2339,7,7,4,SEA,ATL,833,0.0,0.0,12.0
5527,1357,7,7,4,MSP,DTW,2031,0.0,0.0,-5.0
5528,1453,7,7,4,SEA,MSP,1207,0.0,0.0,-2.0
5529,1588,7,7,4,SEA,ATL,603,0.0,0.0,10.0
5530,1650,7,7,4,DTW,MSP,749,0.0,0.0,-5.0
5531,1768,7,7,4,SEA,MSP,1334,0.0,0.0,0.0
5532,1893,7,7,4,DTW,ATL,1041,0.0,0.0,-8.0
5533,2005,7,7,4,ATL,DTW,910,0.0,0.0,-2.0
5534,542,7,8,5,DTW,SEA,1554,1.0,1.0,19.0
5535,624,7,8,5,SEA,ATL,2250,1.0,0.0,17.0
5536,668,7,8,5,ATL,SEA,2334,0.0,0.0,0.0
5537,748,7,8,5,ATL,DTW,1257,0.0,0.0,9.0
5538,786,7,8,5,DTW,ATL,1603,0.0,0.0,-1.0
5539,859,7,8,5,MSP,DTW,2229,0.0,0.0,-4.0
5540,913,7,8,5,DTW,SEA,2,1.0,1.0,40.0
5541,970,7,8,5,ATL,SEA,2020,0.0,0.0,-2.0
5542,991,7,8,5,ATL,DTW,1418,0.0,0.0,-3.0
5543,1122,7,8,5,MSP,ATL,1055,0.0,0.0,-4.0
5544,2547,7,7,4,SEA,MSP,18,0.0,0.0,2.0
5545,2610,7,7,4,ATL,MSP,858,0.0,0.0,-2.0
5546,2802,7,7,4,ATL,DTW,2316,0.0,0.0,4.0
5547,2825,7,7,4,DTW,MSP,1050,0.0,0.0,8.0
5548,16,7,8,5,SEA,DTW,1914,0.0,0.0,2.0
5549,42,7,8,5,ATL,JFK,1805,1.0,1.0,69.0
5550,108,7,8,5,MSP,ATL,1651,0.0,0.0,-5.0
5551,177,7,8,5,ATL,MSP,1648,0.0,0.0,0.0
5552,281,7,8,5,DTW,SEA,1028,0.0,0.0,-2.0
5553,356,7,8,5,ATL,MSP,2245,0.0,0.0,9.0
5554,420,7,8,5,ATL,JFK,1618,1.0,1.0,19.0
5555,440,7,8,5,JFK,ATL,827,0.0,0.0,-3.0
5556,464,7,8,5,JFK,ATL,1628,1.0,1.0,189.0
5557,2339,7,8,5,SEA,ATL,833,0.0,0.0,1.0
5558,2440,7,8,5,SEA,MSP,602,0.0,0.0,-5.0
5559,2580,7,8,5,ATL,SEA,1420,1.0,1.0,15.0
5560,2784,7,8,5,JFK,DTW,1119,1.0,0.0,35.0
5561,2816,7,8,5,JFK,MSP,1815,1.0,1.0,352.0
5562,2853,7,8,5,JFK,SEA,2025,1.0,1.0,34.0
5563,23,7,9,6,DTW,MSP,1641,0.0,0.0,-1.0
5564,108,7,9,6,MSP,ATL,1650,0.0,0.0,-2.0
5565,177,7,9,6,ATL,MSP,1645,1.0,1.0,32.0
5566,258,7,9,6,ATL,DTW,2305,0.0,0.0,2.0
5567,362,7,9,6,DTW,MSP,929,0.0,0.0,0.0
5568,421,7,9,6,SEA,JFK,1945,1.0,0.0,17.0
5569,440,7,9,6,JFK,ATL,824,0.0,1.0,-2.0
5570,486,7,9,6,JFK,SEA,1345,1.0,1.0,32.0
5571,589,7,9,6,MSP,SEA,1303,0.0,0.0,-3.0
5572,668,7,9,6,ATL,SEA,2335,0.0,0.0,9.0
5573,748,7,9,6,ATL,DTW,1257,0.0,0.0,0.0
5574,815,7,9,6,SEA,DTW,1653,0.0,0.0,-1.0
5575,874,7,9,6,DTW,JFK,1358,0.0,0.0,0.0
5576,2802,7,6,3,ATL,DTW,2317,0.0,0.0,0.0
5577,2825,7,6,3,DTW,MSP,1050,0.0,0.0,-2.0
5578,16,7,7,4,SEA,DTW,1914,0.0,0.0,-1.0
5579,42,7,7,4,ATL,JFK,1805,1.0,1.0,125.0
5580,87,7,7,4,DTW,MSP,1849,0.0,0.0,-3.0
5581,176,7,7,4,MSP,ATL,1836,0.0,0.0,-6.0
5582,1542,7,8,5,SEA,JFK,2149,1.0,1.0,76.0
5583,1608,7,8,5,ATL,DTW,1548,0.0,0.0,1.0
5584,1750,7,8,5,SEA,ATL,1840,0.0,1.0,6.0
5585,1815,7,8,5,MSP,ATL,1222,0.0,0.0,-3.0
5586,1943,7,8,5,DTW,ATL,1404,0.0,0.0,0.0
5587,2039,7,8,5,ATL,SEA,1000,1.0,1.0,44.0
5588,2218,7,8,5,SEA,DTW,1455,1.0,1.0,50.0
5589,2263,7,8,5,DTW,SEA,1945,0.0,0.0,-2.0
5590,356,7,10,7,ATL,MSP,2245,0.0,0.0,-2.0
5591,421,7,10,7,SEA,JFK,1952,0.0,0.0,-6.0
5592,446,7,10,7,ATL,JFK,1935,1.0,1.0,22.0
5593,480,7,10,7,JFK,SEA,1224,1.0,1.0,83.0
5594,542,7,10,7,DTW,SEA,1554,0.0,0.0,1.0
5595,624,7,10,7,SEA,ATL,2250,0.0,0.0,9.0
5596,700,7,10,7,SEA,ATL,1536,0.0,0.0,-1.0
5597,752,7,10,7,ATL,JFK,1429,0.0,0.0,-1.0
5598,815,7,10,7,SEA,DTW,1655,0.0,0.0,3.0
5599,1290,7,8,5,ATL,DTW,33,0.0,0.0,11.0
5600,1336,7,8,5,ATL,SEA,1318,0.0,0.0,-3.0
5601,1444,7,8,5,SEA,DTW,1303,0.0,0.0,-2.0
5602,902,7,9,6,ATL,DTW,1730,0.0,0.0,-1.0
5603,971,7,9,6,MSP,DTW,1237,0.0,0.0,-5.0
5604,1055,7,9,6,DTW,MSP,2119,0.0,0.0,13.0
5605,1126,7,9,6,MSP,JFK,1740,0.0,0.0,0.0
5606,1291,7,9,6,SEA,ATL,1656,0.0,0.0,-5.0
5607,1397,7,9,6,MSP,SEA,1641,0.0,0.0,-1.0
5608,1549,7,9,6,MSP,ATL,2113,0.0,0.0,-2.0
5609,1640,7,9,6,DTW,ATL,926,0.0,0.0,2.0
5610,1760,7,9,6,MSP,SEA,17,0.0,0.0,1.0
5611,1823,7,9,6,DTW,SEA,2214,0.0,0.0,-5.0
5612,1476,7,10,7,DTW,MSP,1440,0.0,0.0,-2.0
5613,1598,7,10,7,SEA,ATL,1350,0.0,0.0,-4.0
5614,1915,7,9,6,MSP,ATL,1440,0.0,0.0,-5.0
5615,2032,7,9,6,MSP,JFK,1049,0.0,0.0,-3.0
5616,2214,7,9,6,MSP,JFK,2129,0.0,1.0,-4.0
5617,2253,7,9,6,MSP,SEA,1941,0.0,0.0,0.0
5618,2339,7,9,6,SEA,ATL,830,0.0,0.0,-5.0
5619,2547,7,9,6,SEA,MSP,10,0.0,0.0,1.0
5620,2595,7,9,6,DTW,JFK,1026,0.0,0.0,14.0
5621,2800,7,9,6,SEA,DTW,723,0.0,0.0,-5.0
5622,2825,7,9,6,JFK,SEA,2021,0.0,0.0,-2.0
5623,17,7,10,7,DTW,SEA,1347,0.0,0.0,-1.0
5624,43,7,10,7,JFK,ATL,1813,0.0,0.0,-3.0
5625,108,7,10,7,MSP,ATL,1651,0.0,0.0,-4.0
5626,177,7,10,7,ATL,MSP,1646,0.0,0.0,-2.0
5627,281,7,10,7,DTW,SEA,1028,0.0,0.0,-3.0
5628,2267,7,10,7,MSP,ATL,2019,0.0,0.0,-4.0
5629,2424,7,10,7,SEA,DTW,2124,0.0,0.0,6.0
5630,2553,7,10,7,ATL,DTW,1841,0.0,0.0,-4.0
5631,2659,7,10,7,DTW,ATL,2255,0.0,0.0,-2.0
5632,2815,7,10,7,SEA,ATL,710,0.0,0.0,2.0
5633,2830,7,10,7,MSP,DTW,1122,1.0,1.0,79.0
5634,22,7,11,1,MSP,DTW,1616,0.0,0.0,-7.0
5635,86,7,11,1,MSP,DTW,1812,0.0,0.0,-1.0
5636,1715,7,10,7,ATL,MSP,1346,0.0,0.0,-2.0
5637,1770,7,10,7,SEA,MSP,2046,0.0,0.0,-1.0
5638,1915,7,10,7,MSP,ATL,1443,0.0,0.0,-1.0
5639,2032,7,10,7,MSP,JFK,1051,1.0,1.0,65.0
5640,2214,7,10,7,MSP,JFK,2132,0.0,0.0,-1.0
5641,2253,7,10,7,MSP,SEA,1942,0.0,0.0,0.0
5642,1640,7,11,1,DTW,ATL,927,0.0,0.0,-3.0
5643,1760,7,11,1,MSP,SEA,25,1.0,1.0,49.0
5644,1823,7,11,1,DTW,SEA,2215,0.0,0.0,-3.0
5645,1991,7,11,1,MSP,ATL,839,0.0,0.0,2.0
5646,2193,7,11,1,MSP,SEA,839,1.0,1.0,28.0
5647,2221,7,11,1,MSP,SEA,1030,0.0,0.0,9.0
5648,2267,7,11,1,MSP,ATL,2019,0.0,0.0,-2.0
5649,176,7,11,1,MSP,ATL,1836,0.0,0.0,4.0
5650,211,7,11,1,JFK,SEA,2222,0.0,0.0,4.0
5651,315,7,11,1,DTW,ATL,2116,0.0,1.0,-3.0
5652,362,7,11,1,DTW,MSP,930,0.0,0.0,-1.0
5653,421,7,11,1,SEA,JFK,1952,0.0,0.0,-3.0
5654,440,7,11,1,JFK,ATL,827,0.0,0.0,-4.0
5655,464,7,11,1,JFK,ATL,1628,0.0,0.0,-5.0
5656,541,7,11,1,ATL,DTW,1953,0.0,1.0,-1.0
5657,589,7,11,1,MSP,SEA,1305,0.0,0.0,-5.0
5658,659,7,11,1,ATL,DTW,745,1.0,1.0,40.0
5659,2536,7,11,1,SEA,MSP,1840,0.0,0.0,2.0
5660,2590,7,11,1,SEA,JFK,611,0.0,0.0,-4.0
5661,2800,7,11,1,SEA,DTW,739,0.0,0.0,-6.0
5662,2816,7,11,1,JFK,MSP,1815,0.0,0.0,0.0
5663,16,7,12,2,SEA,DTW,1914,0.0,0.0,-5.0
5664,42,7,12,2,ATL,JFK,1805,0.0,0.0,-1.0
5665,87,7,12,2,DTW,MSP,1854,0.0,0.0,-4.0
5666,176,7,12,2,MSP,ATL,1836,0.0,0.0,10.0
5667,220,7,12,2,JFK,ATL,2215,1.0,1.0,61.0
5668,355,7,12,2,MSP,DTW,904,0.0,0.0,0.0
5669,420,7,12,2,ATL,JFK,1618,0.0,0.0,6.0
5670,438,7,12,2,JFK,SEA,1013,0.0,0.0,-1.0
5671,455,7,12,2,JFK,ATL,1628,0.0,0.0,-2.0
5672,542,7,12,2,DTW,SEA,1554,0.0,0.0,2.0
5673,624,7,12,2,SEA,ATL,2250,0.0,0.0,-10.0
5674,668,7,12,2,ATL,SEA,2334,0.0,0.0,-5.0
5675,748,7,12,2,ATL,DTW,1257,0.0,0.0,-3.0
5676,786,7,12,2,DTW,ATL,1603,0.0,0.0,-5.0
5677,2553,7,12,2,ATL,DTW,1841,0.0,0.0,-1.0
5678,2659,7,12,2,DTW,ATL,2255,1.0,1.0,17.0
5679,2812,7,12,2,ATL,MSP,1945,0.0,1.0,0.0
5680,2827,7,12,2,ATL,MSP,2131,0.0,0.0,-2.0
5681,17,7,13,3,DTW,SEA,1347,0.0,0.0,-5.0
5682,629,7,6,3,ATL,DTW,1041,0.0,0.0,-2.0
5683,733,7,6,3,DTW,SEA,1728,0.0,0.0,-3.0
5684,783,7,6,3,MSP,ATL,940,0.0,0.0,-3.0
5685,841,7,6,3,DTW,MSP,1255,0.0,0.0,6.0
5686,896,7,6,3,DTW,JFK,2205,0.0,0.0,-5.0
5687,946,7,6,3,MSP,DTW,1359,0.0,0.0,-4.0
5688,984,7,6,3,ATL,JFK,2344,1.0,1.0,181.0
5689,1107,7,6,3,ATL,SEA,2127,1.0,1.0,70.0
5690,1130,7,6,3,ATL,MSP,2358,1.0,1.0,100.0
5691,859,7,12,2,MSP,DTW,2229,1.0,1.0,57.0
5692,913,7,12,2,DTW,SEA,2,0.0,0.0,1.0
5693,970,7,12,2,ATL,SEA,2020,0.0,0.0,-2.0
5694,991,7,12,2,ATL,DTW,1418,0.0,0.0,-2.0
5695,1122,7,12,2,MSP,ATL,1055,0.0,0.0,-5.0
5696,1290,7,12,2,ATL,DTW,33,0.0,0.0,-3.0
5697,1336,7,12,2,ATL,SEA,928,0.0,0.0,-2.0
5698,1444,7,12,2,SEA,DTW,1258,0.0,0.0,0.0
5699,1588,7,12,2,SEA,ATL,603,0.0,0.0,-4.0
5700,1650,7,12,2,DTW,MSP,749,0.0,0.0,-4.0
5701,1055,7,13,3,DTW,MSP,2120,1.0,1.0,15.0
5702,1715,7,12,2,ATL,MSP,1346,0.0,0.0,0.0
5703,1770,7,12,2,SEA,MSP,2046,0.0,0.0,-3.0
5704,1915,7,12,2,MSP,ATL,1443,0.0,0.0,-7.0
5705,2032,7,12,2,MSP,JFK,1051,0.0,0.0,-5.0
5706,2214,7,12,2,MSP,JFK,2132,0.0,1.0,0.0
5707,2253,7,12,2,MSP,SEA,1942,1.0,0.0,36.0
5708,2329,7,12,2,ATL,SEA,1632,0.0,0.0,3.0
5709,2440,7,12,2,SEA,MSP,602,1.0,1.0,35.0
5710,1915,7,13,3,MSP,ATL,1443,0.0,1.0,0.0
5711,2032,7,13,3,MSP,JFK,1051,0.0,0.0,-5.0
5712,2214,7,13,3,MSP,JFK,2132,1.0,1.0,94.0
5713,2253,7,13,3,MSP,SEA,1942,0.0,0.0,-1.0
5714,43,7,13,3,JFK,ATL,1813,0.0,0.0,-6.0
5715,109,7,13,3,ATL,MSP,1827,0.0,0.0,1.0
5716,211,7,13,3,JFK,SEA,2222,0.0,0.0,11.0
5717,315,7,13,3,DTW,ATL,2116,0.0,0.0,8.0
5718,362,7,13,3,DTW,MSP,930,0.0,0.0,-6.0
5719,421,7,13,3,SEA,JFK,1952,0.0,0.0,-5.0
5720,440,7,13,3,JFK,ATL,827,0.0,0.0,1.0
5721,480,7,13,3,JFK,ATL,1628,0.0,0.0,-9.0
5722,555,7,13,3,DTW,ATL,1840,0.0,0.0,3.0
5723,629,7,13,3,ATL,DTW,1041,0.0,0.0,-1.0
5724,700,7,13,3,SEA,ATL,1536,0.0,0.0,5.0
5725,752,7,13,3,ATL,JFK,1429,0.0,0.0,0.0
5726,815,7,13,3,SEA,DTW,1655,0.0,0.0,-1.0
5727,859,7,13,3,MSP,DTW,2229,0.0,0.0,5.0
5728,913,7,13,3,DTW,SEA,2,0.0,0.0,0.0
5729,970,7,13,3,ATL,SEA,2020,0.0,0.0,-5.0
5730,2800,7,13,3,SEA,DTW,736,0.0,0.0,-7.0
5731,2816,7,13,3,JFK,MSP,1815,1.0,1.0,28.0
5732,2853,7,13,3,JFK,SEA,2025,0.0,0.0,-1.0
5733,23,7,14,4,DTW,MSP,1644,0.0,0.0,-1.0
5734,86,7,14,4,MSP,DTW,1812,0.0,0.0,2.0
5735,173,7,14,4,ATL,SEA,1902,1.0,1.0,17.0
5736,213,7,14,4,JFK,MSP,2051,1.0,0.0,24.0
5737,325,7,14,4,DTW,ATL,1653,0.0,0.0,-1.0
5738,413,7,14,4,MSP,JFK,1359,0.0,0.0,2.0
5739,438,7,14,4,JFK,SEA,1013,0.0,0.0,-2.0
5740,451,7,14,4,JFK,MSP,1313,0.0,0.0,12.0
5741,491,7,14,4,JFK,ATL,1051,0.0,0.0,-4.0
5742,588,7,14,4,SEA,MSP,1653,1.0,1.0,21.0
5743,630,7,14,4,DTW,ATL,1959,0.0,0.0,-1.0
5744,733,7,14,4,DTW,SEA,1721,0.0,0.0,5.0
5745,783,7,14,4,MSP,ATL,940,0.0,0.0,-3.0
5746,841,7,14,4,DTW,MSP,1255,0.0,0.0,-3.0
5747,888,7,14,4,ATL,MSP,1539,0.0,0.0,0.0
5748,930,7,14,4,MSP,ATL,2314,0.0,0.0,-4.0
5749,971,7,14,4,MSP,DTW,1248,0.0,0.0,-4.0
5750,1055,7,14,4,DTW,MSP,2120,0.0,0.0,0.0
5751,1126,7,13,3,MSP,JFK,1745,1.0,1.0,381.0
5752,1291,7,13,3,SEA,ATL,1659,0.0,0.0,-1.0
5753,1357,7,13,3,MSP,DTW,2031,0.0,1.0,-2.0
5754,1453,7,13,3,SEA,MSP,1207,0.0,0.0,-6.0
5755,1598,7,13,3,SEA,ATL,1350,0.0,0.0,-2.0
5756,1715,7,13,3,ATL,MSP,1346,0.0,0.0,-1.0
5757,1770,7,13,3,SEA,MSP,2046,0.0,0.0,-3.0
5758,2032,7,14,4,MSP,JFK,1051,0.0,0.0,-3.0
5759,2214,7,14,4,MSP,JFK,2132,0.0,0.0,9.0
5760,2253,7,14,4,MSP,SEA,1942,1.0,1.0,20.0
5761,2329,7,14,4,ATL,SEA,1632,1.0,0.0,15.0
5762,2440,7,14,4,SEA,MSP,602,0.0,0.0,-3.0
5763,2536,7,5,2,SEA,MSP,1840,0.0,0.0,-4.0
5764,2590,7,5,2,SEA,JFK,611,1.0,0.0,43.0
5765,1290,7,14,4,ATL,DTW,33,0.0,0.0,13.0
5766,1336,7,14,4,ATL,SEA,1318,0.0,0.0,-7.0
5767,1444,7,14,4,SEA,DTW,1258,0.0,0.0,-1.0
5768,1549,7,14,4,MSP,ATL,2122,0.0,0.0,3.0
5769,1640,7,14,4,DTW,ATL,927,0.0,0.0,5.0
5770,1760,7,14,4,MSP,SEA,25,0.0,0.0,-3.0
5771,1823,7,14,4,DTW,SEA,2215,0.0,0.0,-2.0
5772,1290,7,15,5,ATL,DTW,33,0.0,0.0,-3.0
5773,1336,7,15,5,ATL,SEA,1318,0.0,0.0,-2.0
5774,1444,7,15,5,SEA,DTW,1258,0.0,0.0,-6.0
5775,1109,7,14,4,SEA,JFK,2314,1.0,1.0,51.0
5776,22,7,15,5,MSP,DTW,1616,0.0,0.0,-5.0
5777,53,7,15,5,MSP,DTW,1812,0.0,0.0,-1.0
5778,173,7,15,5,ATL,SEA,1902,0.0,0.0,-4.0
5779,213,7,15,5,JFK,MSP,2051,1.0,0.0,20.0
5780,325,7,15,5,DTW,ATL,1653,0.0,0.0,-2.0
5781,362,7,15,5,DTW,MSP,930,0.0,0.0,0.0
5782,413,7,15,5,MSP,JFK,1359,0.0,0.0,-2.0
5783,438,7,15,5,JFK,SEA,1013,0.0,0.0,-1.0
5784,456,7,15,5,JFK,MSP,1313,0.0,0.0,-8.0
5785,491,7,15,5,JFK,ATL,1051,0.0,0.0,-4.0
5786,588,7,15,5,SEA,MSP,1653,0.0,0.0,-3.0
5787,630,7,15,5,DTW,ATL,1959,0.0,0.0,-2.0
5788,733,7,15,5,DTW,SEA,1721,0.0,0.0,-6.0
5789,783,7,15,5,MSP,ATL,940,0.0,0.0,-5.0
5790,841,7,15,5,DTW,MSP,1255,0.0,0.0,-1.0
5791,888,7,15,5,ATL,MSP,1539,1.0,1.0,95.0
5792,930,7,15,5,MSP,ATL,2314,0.0,0.0,-1.0
5793,971,7,15,5,MSP,DTW,1248,0.0,0.0,-5.0
5794,1055,7,15,5,DTW,MSP,2120,0.0,0.0,3.0
5795,1126,7,15,5,MSP,JFK,1745,0.0,0.0,-1.0
5796,325,7,16,6,DTW,ATL,1547,0.0,1.0,8.0
5797,420,7,16,6,ATL,JFK,1612,0.0,0.0,0.0
5798,438,7,16,6,JFK,SEA,1010,0.0,0.0,0.0
5799,464,7,16,6,JFK,MSP,1310,1.0,1.0,202.0
5800,588,7,16,6,SEA,MSP,1651,0.0,0.0,7.0
5801,630,7,16,6,DTW,ATL,1958,0.0,0.0,-6.0
5802,748,7,16,6,ATL,DTW,1257,0.0,0.0,-1.0
5803,815,7,16,6,SEA,DTW,1653,0.0,0.0,-2.0
5804,874,7,16,6,DTW,JFK,1358,0.0,0.0,-2.0
5805,967,7,16,6,ATL,SEA,1152,0.0,0.0,-2.0
5806,987,7,16,6,ATL,MSP,1218,0.0,0.0,-5.0
5807,1109,7,16,6,SEA,JFK,2313,0.0,0.0,-3.0
5808,2536,7,14,4,SEA,MSP,1840,0.0,0.0,5.0
5809,2590,7,14,4,SEA,JFK,611,1.0,0.0,44.0
5810,2800,7,14,4,SEA,DTW,739,0.0,0.0,-6.0
5811,2816,7,14,4,JFK,MSP,1815,1.0,1.0,23.0
5812,2853,7,14,4,JFK,SEA,2025,1.0,1.0,74.0
5813,2039,7,15,5,ATL,SEA,1000,0.0,0.0,-1.0
5814,2218,7,15,5,SEA,DTW,1455,0.0,0.0,-3.0
5815,2263,7,15,5,DTW,SEA,1945,0.0,0.0,-5.0
